"filename", "language", "Ignore", "JSON", "pip requirements", "Markdown", "Docker", "Python", "XML", "YAML", "Shell Script", "MS SQL", "HTML", "TypeScript", "PostCSS", "TypeScript JSX", "JSON with Comments", "Ini", "toml", "comment", "blank", "total"
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pdf/scripts/fill_fillable_fields.py", "Python", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 99
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pdf/scripts/fill_pdf_form_with_annotations.py", "Python", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 108
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/SKILL.md", "Markdown", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 233
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/editing.md", "Markdown", 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63, 206
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/pptxgenjs.md", "Markdown", 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 421
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/add_slide.py", "Python", 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 48, 196
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/clean.py", "Python", 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 68, 287
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/helpers/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/helpers/merge_runs.py", "Python", 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 200
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/helpers/simplify_redlines.py", "Python", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 52, 198
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/pack.py", "Python", 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 160
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-chart.xsd", "XML", 0, 0, 0, 0, 0, 0, 1499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1500
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-chartDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 147
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-diagram.xsd", "XML", 0, 0, 0, 0, 0, 0, 1085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1086
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-lockedCanvas.xsd", "XML", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-main.xsd", "XML", 0, 0, 0, 0, 0, 0, 3081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3082
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-picture.xsd", "XML", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-spreadsheetDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 186
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-wordprocessingDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 288
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/pml.xsd", "XML", 0, 0, 0, 0, 0, 0, 1676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1677
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-additionalCharacteristics.xsd", "XML", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-bibliography.xsd", "XML", 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 145
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-commonSimpleTypes.xsd", "XML", 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 175
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-customXmlDataProperties.xsd", "XML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-customXmlSchemaProperties.xsd", "XML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-documentPropertiesCustom.xsd", "XML", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-documentPropertiesExtended.xsd", "XML", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-documentPropertiesVariantTypes.xsd", "XML", 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 196
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-math.xsd", "XML", 0, 0, 0, 0, 0, 0, 582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 583
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-relationshipReference.xsd", "XML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/sml.xsd", "XML", 0, 0, 0, 0, 0, 0, 4439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4440
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-main.xsd", "XML", 0, 0, 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 571
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-officeDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 510
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-presentationDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-spreadsheetDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-wordprocessingDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/wml.xsd", "XML", 0, 0, 0, 0, 0, 0, 3646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3647
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ISO-IEC29500-4_2016/xml.xsd", "XML", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 117
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ecma/fouth-edition/opc-contentTypes.xsd", "XML", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ecma/fouth-edition/opc-coreProperties.xsd", "XML", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ecma/fouth-edition/opc-digSig.xsd", "XML", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/ecma/fouth-edition/opc-relationships.xsd", "XML", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/mce/mc.xsd", "XML", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 5, 76
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/microsoft/wml-2010.xsd", "XML", 0, 0, 0, 0, 0, 0, 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 561
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/microsoft/wml-2012.xsd", "XML", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/microsoft/wml-2018.xsd", "XML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/microsoft/wml-cex-2018.xsd", "XML", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/microsoft/wml-cid-2016.xsd", "XML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/microsoft/wml-sdtdatahash-2020.xsd", "XML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/schemas/microsoft/wml-symex-2015.xsd", "XML", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/soffice.py", "Python", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 27, 184
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/unpack.py", "Python", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 133
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/validate.py", "Python", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 112
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/validators/__init__.py", "Python", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 16
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/validators/base.py", "Python", 0, 0, 0, 0, 0, 695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 150, 848
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/validators/docx.py", "Python", 0, 0, 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 84, 447
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/validators/pptx.py", "Python", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59, 276
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/office/validators/redlining.py", "Python", 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46, 248
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/pptx/scripts/thumbnail.py", "Python", 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 56, 290
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/skill-creator/SKILL.md", "Markdown", 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 358
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/skill-creator/references/output-patterns.md", "Markdown", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 83
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/skill-creator/references/workflows.md", "Markdown", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/skill-creator/scripts/init_skill.py", "Python", 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 30, 304
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/skill-creator/scripts/package_skill.py", "Python", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 21, 111
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/skill-creator/scripts/quick_validate.py", "Python", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 103
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/SKILL.md", "Markdown", 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 292
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/helpers/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/helpers/merge_runs.py", "Python", 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 200
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/helpers/simplify_redlines.py", "Python", 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 52, 198
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/pack.py", "Python", 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 160
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-chart.xsd", "XML", 0, 0, 0, 0, 0, 0, 1499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1500
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-chartDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 147
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-diagram.xsd", "XML", 0, 0, 0, 0, 0, 0, 1085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1086
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-lockedCanvas.xsd", "XML", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-main.xsd", "XML", 0, 0, 0, 0, 0, 0, 3081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3082
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-picture.xsd", "XML", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-spreadsheetDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 186
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/dml-wordprocessingDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 288
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/pml.xsd", "XML", 0, 0, 0, 0, 0, 0, 1676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1677
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-additionalCharacteristics.xsd", "XML", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-bibliography.xsd", "XML", 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 145
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-commonSimpleTypes.xsd", "XML", 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 175
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-customXmlDataProperties.xsd", "XML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-customXmlSchemaProperties.xsd", "XML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-documentPropertiesCustom.xsd", "XML", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-documentPropertiesExtended.xsd", "XML", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-documentPropertiesVariantTypes.xsd", "XML", 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 196
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-math.xsd", "XML", 0, 0, 0, 0, 0, 0, 582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 583
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/shared-relationshipReference.xsd", "XML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/sml.xsd", "XML", 0, 0, 0, 0, 0, 0, 4439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4440
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-main.xsd", "XML", 0, 0, 0, 0, 0, 0, 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 571
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-officeDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 510
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-presentationDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-spreadsheetDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/vml-wordprocessingDrawing.xsd", "XML", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/wml.xsd", "XML", 0, 0, 0, 0, 0, 0, 3646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3647
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ISO-IEC29500-4_2016/xml.xsd", "XML", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 117
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ecma/fouth-edition/opc-contentTypes.xsd", "XML", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ecma/fouth-edition/opc-coreProperties.xsd", "XML", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ecma/fouth-edition/opc-digSig.xsd", "XML", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/ecma/fouth-edition/opc-relationships.xsd", "XML", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/mce/mc.xsd", "XML", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 5, 76
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/microsoft/wml-2010.xsd", "XML", 0, 0, 0, 0, 0, 0, 557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 561
"/Users/yanwen/Documents/github/sunnyagent/skills/anthropic/skills/xlsx/scripts/office/schemas/microsoft/wml-2012.xsd", "XML", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68
